caption,filepath,uuid_clean
"Paragorgia arborea exhibits a bushy, branching morphology with pink, fleshy polyps on a rocky substrate, providing habitat for associated fauna.",src/data/Fathomnet-by-Phylum-2/train/images/2a9b29f1-840c-4467-b6fe-a64c5e239d5d_original_jpg.rf.dd65bbab791ec1417edef563b3356bd0.jpg,2a9b29f1-840c-4467-b6fe-a64c5e239d5d
"Chrysogorgia exhibits a branching, bushy morphology with a pale pink hue, textured surface, anchored to a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/f80df831-7d97-4084-90e3-e3ed4261e408_original_jpg.rf.2e834603eb1d4d8a4b90b1bbac8d65ef.jpg,f80df831-7d97-4084-90e3-e3ed4261e408
"Psychrolutes phrictus exhibits a gelatinous, rounded body with a pale coloration, resting on a soft sediment substrate interspersed with rocky outcrops.",src/data/Fathomnet-by-Phylum-2/train/images/a520109b-ae85-4020-8c94-9e93a6adb291_original_jpg.rf.e9c294f97f0154d2f8be802dd30be642.jpg,a520109b-ae85-4020-8c94-9e93a6adb291
"Coryphaenoides exhibit elongated bodies with a streamlined shape, pale coloration, smooth texture, resting on a substrate of rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/e361d95a-9e9d-4e60-8dc6-b941f4c545b5_original_jpg.rf.5e3d1306c31d2f5609482b1e0ab66350.jpg,e361d95a-9e9d-4e60-8dc6-b941f4c545b5
"Antimora microlepis exhibits an elongated, streamlined body with a silvery coloration and smooth texture, resting on a substrate of rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/7d09d140-1be4-4f36-b7e7-e41c3e8cbb0e_original_jpg.rf.d3d97de27483e638938b6ed05cea8673.jpg,7d09d140-1be4-4f36-b7e7-e41c3e8cbb0e
"Coryphaenoides exhibits an elongated, streamlined body with a dark coloration, while Zoroaster spinulosus has a star-shaped, spiny texture on soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/a124504c-e1ab-443c-843e-8e2f6347a8f2_original_jpg.rf.cab2b6d957844836e915ee926c3afeee.jpg,a124504c-e1ab-443c-843e-8e2f6347a8f2
"Psychrolutes phrictus exhibits a gelatinous, rounded body with a pale coloration, resting on a rocky substrate covered in fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/d8c29f5b-898d-4660-90d9-b6544d5da283_original_jpg.rf.5a00b9c05dc4e9304657908c5924fcc2.jpg,d8c29f5b-898d-4660-90d9-b6544d5da283
"Crinoidea exhibit a cup-shaped calyx with feathery arms, while Antimora microlepis has an elongated, streamlined body; substrate consists of rocky outcrops and fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/4d193119-f41f-4189-9676-242ab4a0f7e1_original_jpg.rf.7a25f670ebdc900018ab8e103a4d329f.jpg,4d193119-f41f-4189-9676-242ab4a0f7e1
"Peniagone exhibits a translucent, gelatinous body with a smooth texture, situated on a rocky substrate characterized by dark basaltic formations.",src/data/Fathomnet-by-Phylum-2/train/images/394e1ee0-6b58-4f75-8842-edddf627a6d9_original_jpg.rf.8355eb88ef43e91caaf94f4fa0f99370.jpg,394e1ee0-6b58-4f75-8842-edddf627a6d9
"Paragorgia arborea exhibits a bushy, branching morphology with a pinkish hue and a soft, fleshy texture, anchored to rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/a3675720-3de0-4429-a640-067eb8c9ea66_original_jpg.rf.31e1d96426b44c86a4a4579c7b46d55d.jpg,a3675720-3de0-4429-a640-067eb8c9ea66
"Ophiuroidea exhibit a disc-shaped body with slender arms, displaying a muted color palette against a rocky substrate covered in fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/60a45d37-0fc1-4896-b5cd-60873c258f88_original_jpg.rf.3b855bbd225fe089969152afba4a6ca5.jpg,60a45d37-0fc1-4896-b5cd-60873c258f88
"Pteraster exhibits a pentagonal shape, pale pink coloration, rough texture, and resides on a substrate of coarse volcanic rock and sediment.",src/data/Fathomnet-by-Phylum-2/train/images/8b51f908-5f26-4982-8a14-d0c329233b8d_original_jpg.rf.27fb081516b7f5973396328b733257d9.jpg,8b51f908-5f26-4982-8a14-d0c329233b8d
"Antimora microlepis exhibits an elongated, streamlined body with a silvery coloration and smooth texture, resting on a substrate of rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/26393f1f-d85e-45b1-ad07-47e82d3dad23_original_jpg.rf.82e79606729d91adcbe062db34ab79d0.jpg,26393f1f-d85e-45b1-ad07-47e82d3dad23
"Synallactes exhibit elongated, cylindrical bodies with a smooth, pale surface, resting on a substrate of dark, sedimentary rock and soft sediments.",src/data/Fathomnet-by-Phylum-2/train/images/d6db282c-d61e-4c0b-9984-6807141dc832_original_jpg.rf.56720059261b52c7b15168e239b530ba.jpg,d6db282c-d61e-4c0b-9984-6807141dc832
"Synallactes exhibit elongated, cylindrical bodies with a smooth, pale coloration, resting on a substrate of uneven, rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/7a6b9369-1170-43e3-a263-4b459523dd9e_original_jpg.rf.23bbd76c11a0e8e4559a585aeec7a5b1.jpg,7a6b9369-1170-43e3-a263-4b459523dd9e
"Coryphaenoides acrolepis exhibits an elongated, streamlined body with a dark gray coloration, resting on a rocky substrate interspersed with fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/8d66b4b0-3a2b-4fd0-ba78-49e2acae2641_original_jpg.rf.a528b3a3b17af6b9d76c12b744ec6303.jpg,8d66b4b0-3a2b-4fd0-ba78-49e2acae2641
"Coryphaenoides acrolepis exhibits an elongated, streamlined body with a pale coloration, swimming above a rocky substrate with scattered sediment.",src/data/Fathomnet-by-Phylum-2/train/images/e289635c-44d9-4313-8309-5b1ce19f80ae_original_jpg.rf.5cb014a057ca6ec3f9f65e5c3d52a720.jpg,e289635c-44d9-4313-8309-5b1ce19f80ae
"Paragorgia arborea exhibits a branching, tree-like morphology with pink polyps, a soft texture, anchored to rocky substrate at 1669.69 m depth.",src/data/Fathomnet-by-Phylum-2/train/images/fa05f3eb-7df4-4be5-826b-0ffc193620f9_original_jpg.rf.3faf8ea12087d83f343436b240e02af1.jpg,fa05f3eb-7df4-4be5-826b-0ffc193620f9
"Coryphaenoides exhibit elongated, streamlined bodies with a pale coloration and smooth texture, resting on a rocky substrate at 2176.86 m depth.",src/data/Fathomnet-by-Phylum-2/train/images/518d7eb7-0099-4e9f-b611-aa760d993d32_original_jpg.rf.fabef1f0e4224df2f95c0e24942ac3fd.jpg,518d7eb7-0099-4e9f-b611-aa760d993d32
"Bathyraja abyssicola exhibits a flattened, disc-like body with a grayish coloration and smooth texture, resting on a soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/0632ef53-e09f-4b0e-96f7-2a87d0816b76_original_jpg.rf.d14861e10745c00ef0f9eade2eb184ae.jpg,0632ef53-e09f-4b0e-96f7-2a87d0816b76
"Synallactidae exhibit elongated, soft-bodied forms with a smooth texture, typically pale in color, resting on a substrate of uneven, rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/92b34183-4599-4dc5-9b8c-9afee015b67e_original_jpg.rf.ea52a21597795581729d2938dbf9eec8.jpg,92b34183-4599-4dc5-9b8c-9afee015b67e
"Synallactes exhibit elongated, soft-bodied forms with a pale coloration, resting on a rugged, rocky substrate characterized by volcanic basalt formations.",src/data/Fathomnet-by-Phylum-2/train/images/bf3b68a1-2511-42a7-90c1-707a5d76d0cb_original_jpg.rf.7c100708629525be76843fe84042a15a.jpg,bf3b68a1-2511-42a7-90c1-707a5d76d0cb
"Ophiuroidea exhibit a star-like shape with slender arms, pale coloration, and a rough texture, resting on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/63b47a62-6573-4bfc-96b1-e74be04ec19d_original_jpg.rf.619c2d1034b6cb6c976d53b8bc8603cf.jpg,63b47a62-6573-4bfc-96b1-e74be04ec19d
"Pannychia moseleyi exhibits a flattened, irregular shape with a dark, mottled coloration and a rough texture, residing on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/0ceb57fe-5577-4c8c-9deb-78c8cb9ef4cf_original_jpg.rf.e09ab17bcd48d2119ab45ac26e620d7a.jpg,0ceb57fe-5577-4c8c-9deb-78c8cb9ef4cf
"Crossaster borealis exhibits a pentagonal shape, pale pink coloration, rough texture, resting on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/61e9a36f-372f-4784-b951-583ac44299c8_original_jpg.rf.252057e7cb3b334c8a0b6d5bc8078c5d.jpg,61e9a36f-372f-4784-b951-583ac44299c8
"Bathyraja spinosissima exhibits a flattened, disc-like shape with a pale coloration and rough texture, resting on rocky substrate interspersed with sediment.",src/data/Fathomnet-by-Phylum-2/train/images/831a0392-13eb-4ab5-b43a-2f4fd4d2ed50_original_jpg.rf.2f910c49cdbd802b8959bcf42e1eded6.jpg,831a0392-13eb-4ab5-b43a-2f4fd4d2ed50
"Antimora microlepis exhibits an elongated, streamlined body with a dark gray coloration and smooth texture, resting on a substrate of rocky, uneven volcanic formations.",src/data/Fathomnet-by-Phylum-2/train/images/5e711c56-639a-4222-9cb1-2fa34907ba36_original_jpg.rf.32cab9c126c8d87719305ccd85efbe18.jpg,5e711c56-639a-4222-9cb1-2fa34907ba36
"Psychrolutes phrictus exhibits a gelatinous, rounded body with a pale coloration, resting on a rocky substrate covered in fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/6d4e6f77-e476-4926-8fae-302a9dbfaa60_original_jpg.rf.5373067f265c849c90f1ecc9146a1d62.jpg,6d4e6f77-e476-4926-8fae-302a9dbfaa60
"Holothuroidea exhibit elongated, cylindrical bodies with a leathery texture, often in muted colors, resting on a rocky substrate interspersed with fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/072a0020-bf83-4edb-99e9-cbd0f4f01c41_original_jpg.rf.00332cda9c211ec430f20fc089eae4c0.jpg,072a0020-bf83-4edb-99e9-cbd0f4f01c41
"Bathyraja microtrachys exhibits a flattened, disc-shaped body with a grayish coloration, resting on a soft, sandy substrate interspersed with small rocks.",src/data/Fathomnet-by-Phylum-2/train/images/7fc31450-04ee-405b-b5c8-79035947f3a9_original_jpg.rf.3e48f5836c3c6f73c56c00be83357f1a.jpg,7fc31450-04ee-405b-b5c8-79035947f3a9
"Coryphaenoides acrolepis exhibits a streamlined, elongated body with a silvery hue, resting on a soft, sedimentary substrate with undulating patterns.",src/data/Fathomnet-by-Phylum-2/train/images/fd5f6f77-b8aa-4cd2-ab9c-164cc314ef60_original_jpg.rf.d8fab322fcffea07a6f7edb6a46bbcbc.jpg,fd5f6f77-b8aa-4cd2-ab9c-164cc314ef60
"Synallactes exhibit elongated, cylindrical bodies with a mottled brown coloration, resting on a substrate of coarse sediment and irregular rocky formations.",src/data/Fathomnet-by-Phylum-2/train/images/f535b1e8-38d7-4879-a999-20729f01c6f4_original_jpg.rf.b971ef4413f29cf5843a973eae852293.jpg,f535b1e8-38d7-4879-a999-20729f01c6f4
"Bathyraja spinosissima exhibits a flattened, disc-shaped body with a pale coloration and smooth texture, resting on a rocky substrate interspersed with sediment.",src/data/Fathomnet-by-Phylum-2/train/images/6d671ab9-42b4-4eb9-b88f-c51a3d5ca0e3_original_jpg.rf.2d5d0ae033811f11706c4cb0f6954723.jpg,6d671ab9-42b4-4eb9-b88f-c51a3d5ca0e3
"Bathyraja spinosissima exhibits a flattened, disc-shaped body with a pale coloration and smooth texture, resting on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/aa287465-854c-44bb-8ecd-a9f5ab0844b3_original_jpg.rf.0f41633544a70c62e8ee4f75ab2df4b7.jpg,aa287465-854c-44bb-8ecd-a9f5ab0844b3
"Bathyraja abyssicola exhibits a flattened, disc-shaped body with a smooth, grayish-brown texture, resting on soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/a8b95b83-be6d-485b-8aa6-221c47518047_original_jpg.rf.92db19433c4b80efdf8ea78d879f4ece.jpg,a8b95b83-be6d-485b-8aa6-221c47518047
"Hymenaster exhibits a pink, spiny morphology with a star-like shape, resting on a substrate of dark volcanic rock.",src/data/Fathomnet-by-Phylum-2/train/images/68ce135f-af03-4081-bce4-11afc3764776_original_jpg.rf.41bd1768556eca58a85e8c2a963c0e2f.jpg,68ce135f-af03-4081-bce4-11afc3764776
"Paragorgia arborea exhibits a branching, tree-like morphology with a pale pink color and a rough texture, anchored to rocky substrate at depth.",src/data/Fathomnet-by-Phylum-2/train/images/c07998d9-40ed-4912-bba8-d7e4035be786_original_jpg.rf.89cd1112136a8352a7652ca3912ec8af.jpg,c07998d9-40ed-4912-bba8-d7e4035be786
"Bathyraja spinosissima exhibits a flattened, disc-like body with a pale coloration and smooth texture, resting on rocky substrate at 2059 m depth.",src/data/Fathomnet-by-Phylum-2/train/images/12dcc67f-27a3-4b54-af0e-6a6ee0554993_original_jpg.rf.2826d4a4468a5ab51a09c4f6357ebcec.jpg,12dcc67f-27a3-4b54-af0e-6a6ee0554993
"Paragorgia arborea exhibits a branching, tree-like morphology with pink, soft-textured polyps, anchored to a rocky substrate at 1670 m depth.",src/data/Fathomnet-by-Phylum-2/train/images/ba4ec967-e4b8-4cde-87ac-ae41bce3c842_original_jpg.rf.6b614422cfab6ca071b1917080fdd3f5.jpg,ba4ec967-e4b8-4cde-87ac-ae41bce3c842
"Bathyraja microtrachys exhibits a flattened, diamond-shaped body with a grayish coloration and rough texture, resting on rocky substrate amidst fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/16edde01-5afb-48a9-a766-82247c057bd8_original_jpg.rf.79a6fbfeaea220b4511a873a7f92a6fd.jpg,16edde01-5afb-48a9-a766-82247c057bd8
"The suction sampler features a cylindrical, dark-colored body with a smooth texture, positioned on a substrate of coarse sediment and rocky outcrops.",src/data/Fathomnet-by-Phylum-2/train/images/0a1a27a9-31b6-4649-b11d-142ec5490985_original_jpg.rf.e5c6ce8779a258aea782f308d11c0f23.jpg,0a1a27a9-31b6-4649-b11d-142ec5490985
"Coryphaenoides exhibits an elongated, streamlined body with a pale coloration and smooth texture, resting on a soft sediment substrate interspersed with rocky formations.",src/data/Fathomnet-by-Phylum-2/train/images/8a5a33af-5ce4-4749-99b5-be9b3a4a8320_original_jpg.rf.519e85e07d0001d1d6b7d09955796d72.jpg,8a5a33af-5ce4-4749-99b5-be9b3a4a8320
"Cystechinus giganteus exhibits a globular shape, reddish-brown color, rough texture, and resides on a rocky substrate at 1540.93 m depth.",src/data/Fathomnet-by-Phylum-2/train/images/1e6902f6-6cc8-448a-b716-5201402c243c_original_jpg.rf.10192de4802d9a136b4b57d513afb436.jpg,1e6902f6-6cc8-448a-b716-5201402c243c
"Cystechinus giganteus exhibits a rounded, pale body with a smooth texture, while Ophiuroidea display slender, flexible arms on a soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/04d688a8-3307-4091-be68-88e5cd809629_original_jpg.rf.c59d6f43feb468355fdf1d8bc2bc8d04.jpg,04d688a8-3307-4091-be68-88e5cd809629
"Bathyraja spinosissima exhibits a flattened, disc-like body with a mottled gray coloration, resting on rocky substrate amidst fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/b1043bea-246e-464f-88ed-22cbd742a28e_original_jpg.rf.92a5ba6d5888cdea5f390bfc32170932.jpg,b1043bea-246e-464f-88ed-22cbd742a28e
"Crossaster borealis exhibits a pentagonal shape with pale pink coloration and a rough texture, resting on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/2e4b2d1c-6dcc-4209-8d3f-c3e8be3c7c23_original_jpg.rf.534d2f31412ef7d7f7dd2f84d2768f06.jpg,2e4b2d1c-6dcc-4209-8d3f-c3e8be3c7c23
"Euplectellidae exhibit a cylindrical, porous structure with a white to cream coloration, resting on a substrate of irregular, rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/721c0e83-16ae-41cd-8237-6e0cc92e6b79_original_jpg.rf.90e45dc6cf7b5aa52d17e6326e1799d5.jpg,721c0e83-16ae-41cd-8237-6e0cc92e6b79
"Synallactes exhibit elongated, soft-bodied morphology with a pale pink hue, resting on a rocky substrate with textured surfaces.",src/data/Fathomnet-by-Phylum-2/train/images/dd465fe8-ccdb-4d72-9176-fa81ec14a650_original_jpg.rf.dd4b03c56c07860711918399a56f1856.jpg,dd465fe8-ccdb-4d72-9176-fa81ec14a650
"Coryphaenoides exhibit elongated, streamlined bodies with a dark, mottled coloration, resting on a substrate of rocky, uneven basalt formations.",src/data/Fathomnet-by-Phylum-2/train/images/19b92796-58d7-4bf6-8ea7-d5bf8c02705b_original_jpg.rf.3ff5523667b179999e2b79d09b43ea67.jpg,19b92796-58d7-4bf6-8ea7-d5bf8c02705b
"Pteraster exhibits a star-shaped, pale coloration with a rough texture, resting on a sedimentary substrate.",src/data/Fathomnet-by-Phylum-2/train/images/d480b79b-2f36-4561-bd36-b448264f44e2_original_jpg.rf.9c7535eaf438ef8b88221bd28eedab7e.jpg,d480b79b-2f36-4561-bd36-b448264f44e2
"Synallactes exhibit elongated, cylindrical bodies with a smooth, dark coloration, resting on a substrate of rocky sediment with a rugged texture.",src/data/Fathomnet-by-Phylum-2/train/images/bcab4d59-2b0f-4acc-b68f-a87f2fc799a2_original_jpg.rf.2dbb00e7fd06685764a434faff744db9.jpg,bcab4d59-2b0f-4acc-b68f-a87f2fc799a2
"Tunicata exhibit irregular, gelatinous shapes with a translucent appearance, adhering to rocky substrate covered in fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/656f1397-2962-48f3-b2f0-6d2c9930d788_original_jpg.rf.a81e8bee2d08c25c58a51e5f6dd27732.jpg,656f1397-2962-48f3-b2f0-6d2c9930d788
"Coryphaenoides exhibits an elongated, streamlined body with a silvery hue and smooth texture, resting on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/cae70be6-7fd2-4703-940f-e1f5b4d43f74_original_jpg.rf.27bf6f9f23a968ce24144242faa37647.jpg,cae70be6-7fd2-4703-940f-e1f5b4d43f74
"Pterasteridae exhibit a flattened, star-shaped morphology with a pale coloration, textured surface, resting on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/9cf8ee76-148c-48bc-8ba8-7f3f632624e0_original_jpg.rf.0cd679326107559b963da33c00a6eefa.jpg,9cf8ee76-148c-48bc-8ba8-7f3f632624e0
"Opisthoteuthis cf. californiana exhibits a rounded, bulbous body with a reddish-brown hue and smooth texture, resting on a soft, sandy substrate.",src/data/Fathomnet-by-Phylum-2/train/images/4ddd8fc7-b312-492e-9ca5-6d6f5d9c0300_original_jpg.rf.981ecf59e2ccd12a85210978fe2c047a.jpg,4ddd8fc7-b312-492e-9ca5-6d6f5d9c0300
"Synallactes exhibit elongated, cylindrical bodies with a smooth texture, displaying muted colors against a substrate of rocky sediment at 2325.39 m depth.",src/data/Fathomnet-by-Phylum-2/train/images/5de95318-7f63-4bab-a4cf-0b7139ee7aed_original_jpg.rf.95da73b9868ff146a60ecfeaad1e9eaa.jpg,5de95318-7f63-4bab-a4cf-0b7139ee7aed
"Bathyraja spinosissima exhibits a flattened, disc-shaped body with a pale coloration and smooth texture, resting on soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/7bea8f98-4bc0-4a97-b43e-4be5b24b306b_original_jpg.rf.36b258efd38e527716dec1d94a62af81.jpg,7bea8f98-4bc0-4a97-b43e-4be5b24b306b
"Psychrolutes phrictus exhibits a gelatinous, rounded body with a mottled gray coloration and a rough texture, resting on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/c96a4cd6-4b8d-4d6f-b84d-03b13b0ecc95_original_jpg.rf.7ef3802fe9724b6649d0bbc554dea838.jpg,c96a4cd6-4b8d-4d6f-b84d-03b13b0ecc95
"Bathyraja abyssicola exhibits a flattened, disc-shaped body with a mottled brown coloration and smooth texture, resting on soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/ba42e604-734d-4758-baa9-fab17ad7325a_original_jpg.rf.bb7ec180ada4fafed2552e9b534f3b06.jpg,ba42e604-734d-4758-baa9-fab17ad7325a
"Hymenaster exhibits a flattened, disc-like shape with a pale pink coloration and a textured surface, resting on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/23e9dc62-7585-4494-9728-597c2020de79_original_jpg.rf.2c5a7b05cb03bdfc80e42fab43efab29.jpg,23e9dc62-7585-4494-9728-597c2020de79
"Coryphaenoides exhibit elongated bodies with a streamlined shape, pale coloration, and smooth texture, resting on a substrate of rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/58bef40c-7c9f-4174-abe1-8f6522b2e905_original_jpg.rf.934c9deca31ccc4ecff2b0f4a9c07ca7.jpg,58bef40c-7c9f-4174-abe1-8f6522b2e905
"Hymenaster exhibits a star-shaped, pale lavender body with a smooth texture, resting on a rugged basalt substrate.",src/data/Fathomnet-by-Phylum-2/train/images/807ead0e-c26f-4fe9-b800-95fe3f62711f_original_jpg.rf.ddeeef551926c6b1ee8d721cc2473abf.jpg,807ead0e-c26f-4fe9-b800-95fe3f62711f
"Coryphaenoides exhibits an elongated, streamlined body with a bluish-gray hue, resting on a flat, rocky substrate interspersed with fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/1c628f9e-65a7-4df2-88e8-be6ec37875ae_original_jpg.rf.e4fa94783bf40efda8039b6dc051e993.jpg,1c628f9e-65a7-4df2-88e8-be6ec37875ae
"Coryphaenoides exhibits an elongated, streamlined body with a bluish hue, textured skin, and resides on a rocky substrate interspersed with fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/b110ea1e-3c9f-41d9-b371-d5cd3ef6d08c_original_jpg.rf.278851fd439077f7b25abe3057db7ceb.jpg,b110ea1e-3c9f-41d9-b371-d5cd3ef6d08c
"Zoantharia exhibit a rounded, encrusting morphology with a beige color and smooth texture, while Swiftia kofoidi displays a bushy, red form with a soft, flexible texture, both on rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/29149772-4d6a-40d1-af7c-2fe51ade6d69_original_jpg.rf.bec7642c50f56b43eaf67aebef25011c.jpg,29149772-4d6a-40d1-af7c-2fe51ade6d69
"Ophiuroidea exhibit a star-shaped morphology with slender arms, pale coloration, and a rough texture, resting on a soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/28bb05db-f3a2-4d83-94df-84682e5d1def_original_jpg.rf.ae17d730a2dd84be9f73cb573cae7107.jpg,28bb05db-f3a2-4d83-94df-84682e5d1def
"Coryphaenoides acrolepis exhibits an elongated, streamlined body with a dark brown coloration, resting on a rocky substrate interspersed with sediment.",src/data/Fathomnet-by-Phylum-2/train/images/3e00f514-e264-4573-9b01-b754fd66cee2_original_jpg.rf.6e8c93c3809518c6a9ad92abbbad686d.jpg,3e00f514-e264-4573-9b01-b754fd66cee2
"Hymenaster exhibits a star-shaped, pale body with a textured surface, resting on rocky substrate at 2448.9 meters depth.",src/data/Fathomnet-by-Phylum-2/train/images/bf4848b2-6f3c-4c68-9db4-aecebd640d97_original_jpg.rf.fd6883876539ea8b618b596cec78bc58.jpg,bf4848b2-6f3c-4c68-9db4-aecebd640d97
"Bargmannia elongata exhibits elongated, translucent bodies with a smooth texture, found on soft sediment substrates at 812.83 m depth.",src/data/Fathomnet-by-Phylum-2/train/images/d7fde19e-625e-41de-a490-e66ac001c583_original_jpg.rf.9409c4ecd1edfe4796094de09bfd98fb.jpg,d7fde19e-625e-41de-a490-e66ac001c583
"Bathyraja spinosissima exhibits a flattened, disc-shaped body with a pale coloration and rough texture, resting on rocky substrate at depth.",src/data/Fathomnet-by-Phylum-2/train/images/001c55a1-6a39-4f0b-8cba-70efa5b6ef0e_original_jpg.rf.61d2abaa47fbd384b36c6b8581821fa0.jpg,001c55a1-6a39-4f0b-8cba-70efa5b6ef0e
"Bathyraja spinosissima exhibits a flattened, disc-like body with a pale coloration and rough texture, resting on a substrate of fine sediment and scattered rocks.",src/data/Fathomnet-by-Phylum-2/train/images/e835a713-a08f-4b61-af86-47df7aff97e2_original_jpg.rf.f8f083fabceb24dae85483f09276317b.jpg,e835a713-a08f-4b61-af86-47df7aff97e2
"Solmissus exhibits a bell-shaped, translucent body with long, trailing tentacles, suspended above a soft sediment substrate at 1449.45 meters depth.",src/data/Fathomnet-by-Phylum-2/train/images/6312278a-c982-45c4-a4a0-e02de7fd5b27_original_jpg.rf.b2a73e109d021dca6d1ff334458db450.jpg,6312278a-c982-45c4-a4a0-e02de7fd5b27
"Asellota exhibit elongated, segmented bodies with a pale coloration, residing on a rocky substrate covered in fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/63e493c9-2759-4ad8-a296-53ac09e4c332_original_jpg.rf.aacf8fc6d498da2534bbbf07e6aea613.jpg,63e493c9-2759-4ad8-a296-53ac09e4c332
"Opisthoteuthis cf. californiana exhibits a rounded, gelatinous body with a pale pink hue, smooth texture, hovering above a soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/23805f49-26b8-4fa2-a247-f20916e261d9_original_jpg.rf.89eb618fc31e2bd78cb7eee261fed65d.jpg,23805f49-26b8-4fa2-a247-f20916e261d9
"Antimora microlepis exhibits an elongated, streamlined body with a dark brown coloration, textured skin, and is situated on a rocky substrate interspersed with sediment.",src/data/Fathomnet-by-Phylum-2/train/images/2189a3e2-0b36-4dd8-9443-d19e47ae1bb7_original_jpg.rf.aae3b6510b552bd3881353476202c329.jpg,2189a3e2-0b36-4dd8-9443-d19e47ae1bb7
"Synallactes exhibit elongated, cylindrical bodies with a dark brown to black coloration, textured with a rough, uneven surface, resting on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/68a6aa73-d28b-436f-ac84-b7cc7f45cb5d_original_jpg.rf.0008d5c2cab896a684545115ae6b0262.jpg,68a6aa73-d28b-436f-ac84-b7cc7f45cb5d
"Bathyraja abyssicola exhibits a flattened, disc-shaped body with a grayish-brown coloration, resting on soft sediment at 1531.2 meters depth.",src/data/Fathomnet-by-Phylum-2/train/images/2cab361a-f8f5-45f5-91fb-7a888c9ec837_original_jpg.rf.94255f155d3909557f84e30b6b3e1fc4.jpg,2cab361a-f8f5-45f5-91fb-7a888c9ec837
"Synallactes exhibit elongated, soft-bodied morphology with a pale coloration, residing on a substrate of coarse sediment and rocky outcrops at 2442.37 m depth.",src/data/Fathomnet-by-Phylum-2/train/images/78e4d715-223f-4c2a-9c04-a611b2ba970d_original_jpg.rf.1402db0fcac304760aab60bb5216ba51.jpg,78e4d715-223f-4c2a-9c04-a611b2ba970d
"Pannychia moseleyi exhibits an elongated, translucent body with feathery polyps, resting on a rocky substrate interspersed with fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/b33aa754-046e-4c7a-bcc5-1660da9ef0d1_original_jpg.rf.0a8045f002774dfb828082689195044c.jpg,b33aa754-046e-4c7a-bcc5-1660da9ef0d1
"Opisthoteuthis cf. californiana exhibits a soft, rounded body with a pale pink hue, resting on a substrate of fine sediment and scattered rocks.",src/data/Fathomnet-by-Phylum-2/train/images/8b50bce3-04d2-492f-b48c-8fc21997c26e_original_jpg.rf.bb3ef4a6a9f407f6b4e933ef1a59fba5.jpg,8b50bce3-04d2-492f-b48c-8fc21997c26e
"Solasteridae exhibit a star-shaped morphology with a pale coloration and rough texture, resting on a rocky substrate covered in fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/8f783faa-2772-406f-a8f3-806bba9ca2ab_original_jpg.rf.94e59bb8dd2c1e906570d2a3114269a2.jpg,8f783faa-2772-406f-a8f3-806bba9ca2ab
"Macroregonia macrochira exhibits elongated, robust bodies with a dark coloration, while Macrouridae display tapered shapes; substrate consists of soft sediment.",src/data/Fathomnet-by-Phylum-2/train/images/e65a06dc-9628-420a-acef-ce3b182727d0_original_jpg.rf.644d4f2bd40645998a0b3f4072b9482c.jpg,e65a06dc-9628-420a-acef-ce3b182727d0
